Borough,Job Type,Job Status,Approved,Job #,Building Type,Pre- Filing Date,BUILDING_CLASS,Job Description,Date_Approved,Fully Paid,GIS_LATITUDE,GIS_LONGITUDE,Initial Cost
STATEN ISLAND,A3,R,01/12/2023,540233969,1-2-3 FAMILY,08/01/2022,A1,BUILDERS PAVEMENT PLAN 144 LF_RELATED DOBNOW CURBCUT APPLICATION #S00779748,2023-12-01,08/11/2022,40.552618,-74.14168,$0.00
STATEN ISLAND,A3,R,02/01/2024,540259833,OTHERS,10/11/2023,V0,BUILDERS PAVING PLAN:  STREET FRONTAGE 53.52 L.F.,2024-01-02,10/16/2023,40.534792,-74.186971,$0.00
STATEN ISLAND,A3,R,02/03/2024,540257764,1-2-3 FAMILY,09/07/2023,V0,BUILDER'S PAVEMENT PLAN WITH A TOTAL STREET FRONTAGE OF 40.00 LINEAR FEET.,2024-03-02,09/11/2023,40.557833,-74.164414,$0.00
STATEN ISLAND,A3,R,02/06/2023,540234708,1-2-3 FAMILY,08/16/2022,A1,FILE B.P.P. IN CONJUNCTION WITH JOB APPLICATION #S00675094.,2023-06-02,08/24/2022,40.594526,-74.065123,$0.00
STATEN ISLAND,A3,R,02/06/2023,540234959,1-2-3 FAMILY,08/22/2022,V0,BUILDER'S PAVEMENT PLAN APPLICATION WITH A TOTAL STREET FRONTAGE OF 200.63 FEET. THIS APPLICATION INCLUDES LOTS 1 &amp; 3 AND ADDRESSES 300 OCEAN TERRACE &amp; 2 OAKTREE WAY.,2023-06-02,08/31/2022,,,$0.00
STATEN ISLAND,A3,R,02/06/2023,540237180,1-2-3 FAMILY,09/27/2022,V0,BUILDERS PAVEMENT PLAN,2023-06-02,09/30/2022,40.537069,-74.175487,$0.00
STATEN ISLAND,A3,R,02/06/2023,540239268,1-2-3 FAMILY,10/24/2022,A3,BUILDERS PAVEMENT PLAN,2023-06-02,10/27/2022,40.5077,-74.223777,$0.00
STATEN ISLAND,A3,R,02/06/2023,540243299,1-2-3 FAMILY,12/23/2022,B2,BUILDER'S PAVEMENT PLAN WITH A TOTAL STREET FRONTAGE OF 74.83 LINEAR FEET.,2023-06-02,01/10/2023,40.506126,-74.224581,$0.00
STATEN ISLAND,A3,R,02/07/2023,540230917,1-2-3 FAMILY,06/09/2022,V0,BPP APPLICATION IN CONJUNCTION WITH GC # S00722238-I1,2023-07-02,06/09/2022,40.579954,-74.090122,$0.00
STATEN ISLAND,A3,R,02/07/2023,540235761,OTHERS,09/01/2022,V0,BUILDERS PAVING PLAN:  STREET FRONTAGE 60.49 L.F.,2023-07-02,09/19/2022,40.616902,-74.090092,$0.00
STATEN ISLAND,A3,R,02/07/2023,540239589,OTHERS,10/28/2022,V0,BUILDERS PAVING PLAN:  STREET FRONTAGE 24.50 L.F.,2023-07-02,10/28/2022,40.638286,-74.135128,$0.00
STATEN ISLAND,A3,R,02/07/2024,540262605,OTHERS,01/09/2024,V0,"BUILDERS PAVING PLAN:  STREET FRONTAGE 49.99 L.F.; ALSO APPLIES TO LOT: 36, HSE: 45",2024-07-02,01/10/2024,40.5972,-74.064305,$0.00
STATEN ISLAND,A3,R,02/08/2023,540238385,1-2-3 FAMILY,10/11/2022,B3,THIS APPLICATION IS FILE FOR BUILDERS PAVEMENT PLAN IN CONJUNCTION WITH ALT-CO JOB #S008049662-L1,2023-08-02,10/12/2022,40.593817,-74.088117,$0.00
STATEN ISLAND,A3,R,02/08/2024,540262552,1-2-3 FAMILY,01/03/2024,A1,BUILDER'S PAVEMENT PLAN WITH A TOTAL STREET FRONTAGE OF 60.5 LINEAR FEET.,2024-08-02,01/09/2024,40.622029,-74.127271,$0.00
STATEN ISLAND,A3,R,02/09/2023,540241148,1-2-3 FAMILY,11/20/2022,B2,"BUILDER'S PAVEMENT PLAN WITH A TOTAL STREET FRONTAGE OF 100.00 LINEAR FEET. PROJECT INCLUDES LOT # 65 &amp; 66, HOUSE # 435 &amp; 437 BRIGHTON STREET.",2023-09-02,01/27/2023,40.499227,-74.241633,$0.00
STATEN ISLAND,A3,R,02/09/2023,540244573,1-2-3 FAMILY,01/23/2023,A2,BUILDERS PAVEMENT PLAN,2023-09-02,01/25/2023,40.594566,-74.068245,$0.00
STATEN ISLAND,A3,R,02/09/2024,540262687,1-2-3 FAMILY,01/19/2024,A2,BUILDERS PAVEMENT PLAN,2024-09-02,01/19/2024,40.60257,-74.080321,$0.00
STATEN ISLAND,A3,R,02/10/2023,540218593,1-2-3 FAMILY,05/05/2022,B2,FILING BPP APPLICATION IN CONJUNCTION WITH JOB# S00694737,2023-10-02,05/23/2022,40.626333,-74.15018,$0.00
STATEN ISLAND,A3,R,02/10/2023,540242049,1-2-3 FAMILY,12/06/2022,B3,BUILDERS PAVEMENT PLAN 40.00',2023-10-02,12/13/2022,40.536612,-74.153119,$0.00
STATEN ISLAND,A3,R,02/12/2024,540262730,1-2-3 FAMILY,01/22/2024,A2,"BUILDERS PAVEMENT PLAN FILED HEREWITH; 188LF STREET FRONTAGE, THIS PLAN SHALL ALSO APPLY TO 1360, 1370, 1372 FOREST HILL ROAD.",2024-12-02,01/22/2024,40.585882,-74.146543,$0.00
STATEN ISLAND,A3,R,03/01/2023,540234655,1-2-3 FAMILY,08/12/2022,A1,BUILDERS PAVEMENT PLAN 23.60' ALONG SIMONSON AVENUE,2023-01-03,08/26/2022,40.635046,-74.151731,$0.00
STATEN ISLAND,A3,R,03/01/2023,540241585,1-2-3 FAMILY,11/29/2022,A1,"BUILDERS PAVEMENT PLAN, TOTAL LINEAR FRONTAGE - 64.76 FEET",2023-01-03,11/29/2022,40.62197,-74.104595,$0.00
STATEN ISLAND,A3,R,03/03/2023,540244476,OTHERS,01/20/2023,A1,BUILDERS PAVING PLAN:  STREET FRONTAGE 40.0 L.F.,2023-03-03,01/25/2023,40.541913,-74.148968,$0.00
STATEN ISLAND,A3,R,03/06/2023,540242995,OTHERS,12/19/2022,V0,"BUILDERS PAVING PLAN:  STREET FRONTAGE 75.0 LF ALSO APPLIES TO LOT 23, HS: 225; LOT: 24, HSE: 223.",2023-06-03,12/19/2022,40.610705,-74.085269,$0.00
STATEN ISLAND,A3,R,03/07/2023,540238090,1-2-3 FAMILY,10/07/2022,A3,APPLICATION IS FILED FOR BUILDERS PAVEMENT PLAN FOR 98 LINEAR FEET OF STREET FRONTAGE ALONG JARVIS AVENUE AND 109.98 ALONG ARBUTUS AVENUE.,2023-07-03,01/18/2023,40.524283,-74.179532,$0.00
STATEN ISLAND,A3,R,03/07/2023,540244608,1-2-3 FAMILY,01/24/2023,A2,THIS APPLICATION IS TO BE FILED BUILDER PAVEMENT PLAN IN CONJUNCTION WITH ALT-I JOB #: S00812796. THE LOT FRONTAGE IS 60 FEET.,2023-07-03,01/24/2023,40.599646,-74.068546,$0.00
STATEN ISLAND,A3,R,03/07/2023,540245064,1-2-3 FAMILY,02/02/2023,A1,BUILDERS PAVEMENT PLAN,2023-07-03,02/03/2023,40.634147,-74.103407,$0.00
STATEN ISLAND,A3,R,03/07/2024,540178332,OTHERS,07/08/2020,V1,BUILDING PAVEMENT PLAN IN CONJUNCTION TO THE NB APPLICATION 520453107,2024-07-03,08/04/2020,40.52091,-74.239582,$0.00
STATEN ISLAND,A3,R,03/07/2024,540262794,1-2-3 FAMILY,01/25/2024,B3,BUILDERS PAVEMENT PLAN THIS APPLICATION APPLIES TO 210 AND 212 HOLDEN BLVD. LOTS 17 AND 18 IN BLOCK 808,2024-07-03,01/25/2024,40.604069,-74.128414,$0.00
STATEN ISLAND,A3,R,03/08/2024,540262838,OTHERS,01/30/2024,B2,"BUILDERS PAVING PLAN:  STREET FRONTAGE 200.00 L.F. ALSO APPLIES TO LOT: 24, HSE: 28; LOT: 26, HSE: 18; LOT: 29, HSE: 14",2024-08-03,02/05/2024,40.522352,-74.198353,$0.00
STATEN ISLAND,A3,R,03/11/2024,540262892,1-2-3 FAMILY,02/01/2024,B2,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 40 LF FRONTAGE,2024-11-03,02/01/2024,40.535639,-74.197133,$0.00
STATEN ISLAND,A3,R,03/11/2024,540262927,1-2-3 FAMILY,02/01/2024,A1,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 50 LF FRONTAGE,2024-11-03,02/01/2024,40.592168,-74.09995,$0.00
STATEN ISLAND,A3,R,03/12/2024,540262785,OTHERS,01/24/2024,V9,BUILDERS PAVEMENT PLAN,2024-12-03,01/26/2024,40.533726,-74.234998,$0.00
STATEN ISLAND,A3,R,04/03/2023,540243930,1-2-3 FAMILY,01/09/2023,A1,THIS IS BUILDER PAVING PLAN FOR 24 ROSS LANE WITH A TOTAL LINEAR FRONTAGE OF 120'.,2023-03-04,01/09/2023,40.53946,-74.166182,$0.00
STATEN ISLAND,A3,R,04/03/2024,540263383,1-2-3 FAMILY,03/11/2024,V0,BUILDERS PAVEMENT PLAN,2024-03-04,03/11/2024,40.525091,-74.217228,$0.00
STATEN ISLAND,A3,R,04/03/2024,540263472,1-2-3 FAMILY,03/20/2024,A2,BUILDERS PAVEMENT PLAN,2024-03-04,03/20/2024,40.615421,-74.147422,$0.00
STATEN ISLAND,A3,R,04/04/2024,540259931,OTHERS,10/12/2023,B2,"BUILDERS PAVING PLAN:  STREET FRONTAGE 182.00 L.F.  ALSO APPLIES TO LOT: 7, HSE: 3651, LOT: LOT: 70, HSE: 60 BARTLETT; LOT: 73, HSE: 56 BARTLETT",2024-04-04,10/12/2023,40.548832,-74.167173,$0.00
STATEN ISLAND,A3,R,04/04/2024,540263034,1-2-3 FAMILY,02/09/2024,V0,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 50 LF FRONTAGE FILED IN CONJUNCTION WITH 369 GARAGE POILLON AVENUE,2024-04-04,02/09/2024,40.525869,-74.174094,$0.00
STATEN ISLAND,A3,R,04/04/2024,540263123,1-2-3 FAMILY,02/20/2024,A1,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 40 LF FRONTAGE FILED IN CONJUNCTION WITH 80 PURDY AVENUE,2024-04-04,02/20/2024,40.610466,-74.129428,$0.00
STATEN ISLAND,A3,R,04/04/2024,540263249,1-2-3 FAMILY,02/29/2024,B2,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 40 LF FRONTAGE,2024-04-04,02/29/2024,40.526208,-74.175307,$0.00
STATEN ISLAND,A3,R,04/04/2024,540263506,1-2-3 FAMILY,03/21/2024,A1,"ALTERATION III FILING TO DOCUMENT THE CHANGE OF ZONING AND TAX LOT METES AND BOUNDS. NO WORK PROPOSED. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2024-04-04,04/04/2024,40.52424,-74.212732,$100.00
STATEN ISLAND,A3,R,04/05/2023,540239758,1-2-3 FAMILY,10/31/2022,A2,SUBMIT BUILDER'S PAVEMENT PLAN IN CONJUNCTION WITH ALT-CO APPLICATION #S08026822-I1. TOTAL 40 FEET FRONTAGE.,2023-05-04,11/04/2022,40.604465,-74.089582,$0.00
STATEN ISLAND,A3,R,04/05/2023,540246893,1-2-3 FAMILY,03/14/2023,A3,"BUILDERS PAVEMENT PLAN FOR THE 80 LF FRONTAGE (THIS APPLICATION SHALL ALSO APPLY TO 152 CLINTON AVENUE, BLOCK 74, LOT 51)",2023-05-04,03/14/2023,40.640918,-74.097973,$0.00
STATEN ISLAND,A3,R,04/12/2023,540244243,1-2-3 FAMILY,01/16/2023,A1,FILING BPP IN CONJUNCTION WITH ALT-CO JOB S00788047,2023-12-04,02/14/2023,40.578773,-74.112411,$0.00
STATEN ISLAND,A3,R,05/01/2023,540245411,1-2-3 FAMILY,02/10/2023,A2,THIS IS BUILDER'S PAVING PLAN FOR 71 WADSWORTH ROAD WITH A TOTAL LINEAR FRONTAGE OF  93'.,2023-01-05,02/22/2023,40.609573,-74.060078,$0.00
STATEN ISLAND,A3,R,05/01/2024,540263329,1-2-3 FAMILY,03/07/2024,A1,BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 100 FT,2024-01-05,03/07/2024,40.622744,-74.088526,$0.00
STATEN ISLAND,A3,R,05/02/2023,540248588,1-2-3 FAMILY,04/11/2023,A1,BUILDERS PAVEMENT PLAN,2023-02-05,04/12/2023,40.546607,-74.146561,$0.00
STATEN ISLAND,A3,R,05/08/2023,540249569,1-2-3 FAMILY,05/01/2023,V0,PROPOSED BUILDERS PAVEMENT PLAN FILED IN CONJUNCTION WITH 17 GARAGE CHAMPLAIN AVENUE,2023-08-05,05/01/2023,40.562387,-74.127945,$0.00
STATEN ISLAND,A3,R,05/08/2024,540263285,1-2-3 FAMILY,03/02/2024,B3,FILING BPP APPLICATION IN CONJUNCTION WITH DOB NOW APPLICATION# S00851989-I1 AS PER PLANS FILED,2024-08-05,03/15/2024,40.567465,-74.122293,$0.00
STATEN ISLAND,A3,R,05/09/2024,540263739,1-2-3 FAMILY,04/15/2024,A1,BUILDERS PAVEMENT PLAN,2024-09-05,04/15/2024,40.568845,-74.135052,$0.00
STATEN ISLAND,A3,R,05/10/2024,540263613,1-2-3 FAMILY,03/28/2024,A1,"BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 80.81 FT. THIS APPLICATION INCLUDES HOUSE #S 146, 150, &amp; 154 RICHIE AVE LOTS 169, 168 &amp; 167 RESPECTIVELY",2024-10-05,03/28/2024,,,$0.00
STATEN ISLAND,A3,R,05/10/2024,540263873,1-2-3 FAMILY,04/25/2024,V0,BUILDERS PAVEMENT PLAN,2024-10-05,04/29/2024,40.542299,-74.209292,$0.00
STATEN ISLAND,A3,R,06/01/2023,540243903,1-2-3 FAMILY,01/06/2023,A1,PROPOSING NEW BUILDERS PAVING PLAN FOR 50' FRONT PROPERTY,2023-01-06,01/16/2023,40.582317,-74.100014,$0.00
STATEN ISLAND,A3,R,06/03/2024,540263917,1-2-3 FAMILY,05/03/2024,V0,BUILDERS PAVEMENT PLAN FOR THE 40 LF FRONTAGE,2024-03-06,05/08/2024,40.544901,-74.178487,$0.00
STATEN ISLAND,A3,R,06/04/2024,540262570,1-2-3 FAMILY,01/08/2024,V0,"BUILDERS PAVEMENT PLAN FOR THE 90 LF FRONTAGE (THIS APPLICATION SHALL ALSO APPLY TO 83 RUSTIC PLACE, BLOCK 5147, LOT 49)",2024-04-06,01/08/2024,40.54735,-74.147167,$0.00
STATEN ISLAND,A3,R,06/04/2024,540263999,OTHERS,05/08/2024,G7,BUILDERS PAVEMENT PLAN,2024-04-06,05/08/2024,40.637145,-74.129479,$0.00
STATEN ISLAND,A3,R,06/05/2024,540263971,1-2-3 FAMILY,05/07/2024,V0,BUILDERS PAVMENT PLAN,2024-05-06,05/09/2024,40.595054,-74.110832,$0.00
STATEN ISLAND,A3,R,06/06/2024,540263935,1-2-3 FAMILY,05/06/2024,V0,BUILDERS PAVEMENT PLAN,2024-06-06,05/07/2024,40.544929,-74.179606,$0.00
STATEN ISLAND,A3,R,06/07/2024,540259888,1-2-3 FAMILY,10/11/2023,B3,BUILDERS PAVING PLAN 145' FRONTAGE,2024-07-06,10/31/2023,40.518483,-74.196101,$0.00
STATEN ISLAND,A3,R,06/07/2024,540262464,1-2-3 FAMILY,12/26/2023,V0,APPLICATION IS FILED FOR BUILDERS PAVEMENT PLAN FOR 50.47 LINEAR FEET ALONG AMBOY ROAD. APPLICAITON INCLUDES 3721 AMBOY ROAD(LOT #7) AND 3723 AMBOY ROAD(LOT #8).,2024-07-06,02/21/2024,40.552641,-74.143357,$0.00
STATEN ISLAND,A3,R,06/07/2024,540263347,1-2-3 FAMILY,03/07/2024,A1,BUILDERS PAVEMENT PLAN 180 LN FT,2024-07-06,03/13/2024,40.594649,-74.101027,$0.00
STATEN ISLAND,A3,R,06/10/2024,540256131,1-2-3 FAMILY,08/15/2023,A2,BUILDERS PAVEMENT PLAN. THIS APPLICATION IS FILED IN CONJUNCTION WITH ALT-CO APPLICATION JOB NO. S00867306-I1,2024-10-06,09/07/2023,40.593065,-74.097607,$0.00
STATEN ISLAND,A3,R,06/10/2024,540264088,1-2-3 FAMILY,05/15/2024,V0,BUILDERS PAVEMENT PLAN,2024-10-06,05/15/2024,40.610345,-74.064483,$0.00
STATEN ISLAND,A3,R,06/11/2024,540263141,1-2-3 FAMILY,02/23/2024,V0,BUILDERS PAVEMENT PLAN,2024-11-06,03/08/2024,40.614118,-74.10648,$0.00
STATEN ISLAND,A3,R,06/12/2024,540263775,1-2-3 FAMILY,04/16/2024,C0,BUILDERS PAVEMENT PLAN,2024-12-06,04/17/2024,40.641393,-74.086403,$0.00
STATEN ISLAND,A3,R,07/02/2024,540264211,1-2-3 FAMILY,06/04/2024,A2,BUILDERS PAVEMENT PLAN,2024-02-07,06/04/2024,40.543562,-74.179836,$0.00
STATEN ISLAND,A3,R,07/03/2024,540264346,1-2-3 FAMILY,06/19/2024,V0,FILED HEREWITH' BUILDERS PAVEMENT PLAN FOR THE 60LF STREET FRONTAGE. THIS APPLICATION SHALL ALSO APPLY TO 2439 &amp; 2441 VICTORY BOULEVARD LOTS: 6 &amp; 7,2024-03-07,06/19/2024,40.610645,-74.144544,$0.00
STATEN ISLAND,A3,R,07/05/2023,540250707,1-2-3 FAMILY,05/22/2023,B3,BUILDERS PAVEMENT PLAN,2023-05-07,05/22/2023,40.638006,-74.168593,$0.00
STATEN ISLAND,A3,R,07/09/2024,540264122,1-2-3 FAMILY,05/22/2024,A2,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 100 LF OF FRONTAGE,2024-09-07,05/23/2024,40.532481,-74.185051,$0.00
STATEN ISLAND,A3,R,07/10/2023,540250832,1-2-3 FAMILY,05/23/2023,A2,BUILDERS PAVEMENT  PLAN,2023-10-07,05/23/2023,40.527637,-74.18661,$0.00
STATEN ISLAND,A3,R,07/11/2023,540247295,1-2-3 FAMILY,03/21/2023,B2,BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 38 FEET,2023-11-07,03/21/2023,40.628981,-74.130483,$0.00
STATEN ISLAND,A3,R,07/11/2023,540252251,1-2-3 FAMILY,06/19/2023,A1,"INSTALL NEW CURB, SIDEWALK, &amp; ROADWAY FOR A LENGTH OF 44 LINEAL FEET. RELATED APPLICATION S07998490-I1.",2023-11-07,06/22/2023,40.54837,-74.167751,$0.00
STATEN ISLAND,A3,R,07/11/2024,540264006,1-2-3 FAMILY,05/08/2024,A3,BUILDERS PAVEMENT PLAN,2024-11-07,05/10/2024,40.59003,-74.108775,$0.00
STATEN ISLAND,A3,R,07/11/2024,540264248,1-2-3 FAMILY,06/06/2024,V0,BUILDER'S PAVEMENT PLAN WITH A TOTAL STREET FRONTAGE OF 40.00 LINEAR FEET.,2024-11-07,06/25/2024,40.540784,-74.206064,$0.00
STATEN ISLAND,A3,R,07/12/2023,540247035,OTHERS,03/15/2023,G7,BUILDERS PAVEMENT PLAN,2023-12-07,03/17/2023,40.537427,-74.237246,$0.00
STATEN ISLAND,A3,R,07/12/2023,540250627,1-2-3 FAMILY,05/18/2023,A1,BUILDERS PAVEMENT PLAN,2023-12-07,05/18/2023,40.598194,-74.063712,$0.00
STATEN ISLAND,A3,R,08/01/2023,540254428,1-2-3 FAMILY,07/24/2023,B2,BUILDERS PAVEMENT PLAN,2023-01-08,07/25/2023,40.500933,-74.243189,$0.00
STATEN ISLAND,A3,R,08/01/2024,540263392,1-2-3 FAMILY,03/11/2024,S1,BUILDERS PAVEMENT PLAN,2024-01-08,03/11/2024,40.626827,-74.127071,$0.00
STATEN ISLAND,A3,R,08/02/2023,540246722,OTHERS,03/10/2023,V0,APPLICATION IS FILED FOR BUILDERS PAVEMENT PLAN FOR 60.01  LINEAR FEET OF STREET FRONTAGE ALONG RICHMOND AVENUE.FILED FOR  4119 RICHMOND AVENUE.,2023-02-08,03/10/2023,40.538188,-74.159401,$0.00
STATEN ISLAND,A3,R,08/02/2024,540263846,1-2-3 FAMILY,04/19/2024,B9,BUILDERS PAVEMENT PLAN,2024-02-08,04/19/2024,40.610565,-74.06811,$0.00
STATEN ISLAND,A3,R,08/09/2023,540248668,1-2-3 FAMILY,04/12/2023,A1,BUILDERS PAVEMENT PLAN 87',2023-09-08,04/14/2023,40.612323,-74.094178,$0.00
STATEN ISLAND,A3,R,09/03/2024,540212232,OTHERS,01/03/2022,M1,BUILDERS PAVEMENT PLAN,2024-03-09,02/24/2022,40.524646,-74.23137,$0.00
STATEN ISLAND,A3,R,09/04/2024,540263105,OTHERS,02/20/2024,G7,FILING OF BUILDERS PAVEMENT PLAN ASSOCIATED WITH ALT-CO JOB #S00960705-I1,2024-04-09,02/27/2024,40.60455,-74.120323,$0.00
STATEN ISLAND,A3,R,09/04/2024,540263114,OTHERS,02/20/2024,G7,FILING OF BUILDERS PAVEMENT PLAN ASSOCIATED WITH ALT-CO JOB #S00960710-I1,2024-04-09,02/27/2024,40.604553,-74.120179,$0.00
STATEN ISLAND,A3,R,09/05/2023,540249541,1-2-3 FAMILY,04/28/2023,A2,PROPOSE BPP PLANS FILED IN CONJUNCTION WITH DOB NOW BUILD APPLICATION #S00818158,2023-05-09,05/09/2023,40.591493,-74.086645,$0.00
STATEN ISLAND,A3,R,09/05/2023,540251886,1-2-3 FAMILY,06/13/2023,V0,PROPOSED BUILDERS PAVEMENT PLAN FILED IN CONJUNCTION WITH NB 1016 GARAGE ANNADALE ROAD,2023-05-09,06/13/2023,40.537145,-74.17948,$0.00
STATEN ISLAND,A3,R,09/05/2023,540257470,1-2-3 FAMILY,08/31/2023,A1,BUILDERS PAVEMENT PLAN FOR THE 51 LF FRONTAGE,2023-05-09,08/31/2023,40.641443,-74.090378,$0.00
STATEN ISLAND,A3,R,09/05/2024,540264293,1-2-3 FAMILY,06/13/2024,V0,APPLICATION FILED FOR BUILDERS PAVEMENT PLAN FOR 100.00' LINEAR FEET OF STREET FRONTAGE ALONG HILLSIDE AVENUE. APPLICAITON INCLUDES 177 HILLSIDE (LOT #69) AND 183 HILLSIDE (LOT #68),2024-05-09,06/13/2024,40.61671,-74.089689,$0.00
STATEN ISLAND,A3,R,09/08/2023,540256097,1-2-3 FAMILY,08/15/2023,A2,BUILDERS PAVEMENT PLAN,2023-08-09,08/17/2023,40.590243,-74.191674,$0.00
STATEN ISLAND,A3,R,10/02/2024,540264033,1-2-3 FAMILY,05/09/2024,V0,"BUILDERS PAVEMENT PLAN FOR THE 45 LF FRONTAGE (THIS APPLICATION SHALL ALSO APPLY TO 25 MARIE STREET, BLOCK 3203, LOT 13)",2024-02-10,05/09/2024,40.6012,-74.08486,$0.00
STATEN ISLAND,A3,R,10/03/2023,540255640,1-2-3 FAMILY,08/08/2023,B3,BUILDERS PAVEMENT PLAN,2023-03-10,08/17/2023,40.539788,-74.149338,$0.00
STATEN ISLAND,A3,R,10/03/2023,540258692,1-2-3 FAMILY,09/26/2023,V0,BUILDERS PAVEMENT PLAN FOR THE 67 LF FRONTAGE,2023-03-10,09/26/2023,40.580485,-74.101912,$0.00
STATEN ISLAND,A3,R,10/07/2024,540213507,1-2-3 FAMILY,02/05/2022,A1,FILING BPP IN CONJUNCTION WITH NEW BUILDING JOB #540196937,2024-07-10,12/26/2022,40.553007,-74.186601,$0.00
STATEN ISLAND,A3,R,10/10/2023,540259389,1-2-3 FAMILY,10/06/2023,B2,"BUILDERS PAVEMENT PLAN FOR THE 100 LF FRONTAGE (THIS APPLICATION SHALL APPLY TO 1051 EDGEGROVE AVENUE, BLOCK 6918, LOT 90)",2023-10-10,10/06/2023,40.533897,-74.20623,$0.00
STATEN ISLAND,A3,R,10/10/2024,540247776,1-2-3 FAMILY,03/28/2023,B2,BUILDERS PAVEMENT PLAN,2024-10-10,03/29/2023,40.519571,-74.198622,$0.00
STATEN ISLAND,A3,R,10/11/2023,540254464,1-2-3 FAMILY,07/25/2023,A3,BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 56.4 FEET,2023-11-10,07/25/2023,40.595838,-74.100416,$0.00
STATEN ISLAND,A3,R,10/11/2024,540264275,1-2-3 FAMILY,06/10/2024,V0,BUILDERS PAVEMENT PLAN,2024-11-10,06/11/2024,40.613995,-74.164545,$0.00
STATEN ISLAND,A3,R,10/12/2023,540253321,1-2-3 FAMILY,07/06/2023,A1,BUILDERS PAVEMENT PLAN,2023-12-10,07/10/2023,40.549434,-74.144221,$0.00
STATEN ISLAND,A3,R,10/12/2023,540259361,1-2-3 FAMILY,10/05/2023,V0,BUILDERS PAVEMENT PLAN,2023-12-10,10/05/2023,40.631301,-74.152281,$0.00
STATEN ISLAND,A3,R,11/01/2024,540265176,1-2-3 FAMILY,09/30/2024,V0,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 100 LF OF FRONTAGE TO BE FILED IN CONJUNCTION WITH 108 WIELAND AVENUE (BLOCK: 6933; LOT: 50),2024-01-11,10/02/2024,40.541014,-74.207874,$0.00
STATEN ISLAND,A3,R,11/01/2024,540265210,1-2-3 FAMILY,10/03/2024,V0,BUILDER'S PAVEMENT PLAN,2024-01-11,10/03/2024,40.611884,-74.15041,$0.00
STATEN ISLAND,A3,R,11/02/2023,540251760,1-2-3 FAMILY,06/12/2023,V0,BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 44 FEET,2023-02-11,06/13/2023,40.575724,-74.111714,$0.00
STATEN ISLAND,A3,R,11/02/2023,540259940,1-2-3 FAMILY,10/12/2023,V0,BUILDERS PAVEMENT PLAN FOR THE 101 LF FRONTAGE,2023-02-11,10/12/2023,40.603967,-74.10426,$0.00
STATEN ISLAND,A3,R,11/06/2023,540202396,1-2-3 FAMILY,06/09/2021,A1,THIS IS BUILDER PAVEMENT PLAN WITH A TOTAL LINEAR FRONTAGE OF 104.25',2023-06-11,06/09/2021,40.604273,-74.102885,$0.00
STATEN ISLAND,A3,R,11/06/2024,540265041,1-2-3 FAMILY,09/20/2024,B2,PROPOSED BUILDERS PAVEMENT PLAN FOR THE 50 LF OF FRONTAGE,2024-06-11,09/20/2024,40.513717,-74.24015,$0.00
STATEN ISLAND,A3,R,11/09/2023,540258941,OTHERS,09/29/2023,V0,BUILDERS PAVEMENT PLAN,2023-09-11,10/25/2023,40.625126,-74.131708,$0.00
STATEN ISLAND,A3,R,12/02/2024,540263150,OTHERS,02/23/2024,V9,INSTALLATION OF BUILDER PAVEMENT PLAN OF 100.93',2024-02-12,03/29/2024,40.555549,-74.214847,$0.00
STATEN ISLAND,A3,R,12/03/2024,540265381,1-2-3 FAMILY,10/23/2024,B2,BUILDERS PAVEMENT PLAN TOTAL LINEAR FRONTAGE - 83.18 FEET. THIS APPLICATION INCLUDES HOUSE NUMBERS 230 &amp; 234 GERVIL STREET LOTS 67 &amp; 69 RESPECTIVELY,2024-03-12,10/23/2024,40.545215,-74.211399,$0.00
STATEN ISLAND,A3,R,12/04/2023,540254339,1-2-3 FAMILY,07/21/2023,V0,PROPOSED BUILDERS PAVEMENT PLAN - 46 LF - INCLUDES 1010 GARAGE ANNADALE ROAD,2023-04-12,07/21/2023,40.537219,-74.179405,$0.00
STATEN ISLAND,A3,R,12/05/2023,540254375,1-2-3 FAMILY,07/24/2023,V0,PROPOSED BUILDERS PAVEMENT PLAN - 46 LF - INCLUDES 1018 GARAGE ANNADALE ROAD,2023-05-12,07/24/2023,40.53712,-74.179505,$0.00
STATEN ISLAND,A3,R,12/05/2023,540255659,1-2-3 FAMILY,08/08/2023,B3,BUILDERS PAVEMENT PLAN,2023-05-12,08/08/2023,40.596497,-74.07421,$0.00
STATEN ISLAND,A3,R,12/05/2023,540261893,1-2-3 FAMILY,11/15/2023,B2,BUILDERS PAVEMENT PLAN,2023-05-12,11/16/2023,40.549132,-74.182686,$0.00
